Marmosa isthmica,ear length to notch,7
Marmosa isthmica,pes length,7
Marmosa isthmica,tail length,7
Marmosa lepida,body length,1
Marmosa macrotarsus,body length,1
Marmosa macrotarsus,body mass,1
Marmosa macrotarsus,ear length to notch,1
Marmosa macrotarsus,pes length,1
Marmosa macrotarsus,tail length,1
Marmosa mexicana,body length,38
Marmosa mexicana,body mass,24
Marmosa mexicana,ear length to notch,34
Marmosa mexicana,pes length,35
Marmosa mexicana,tail length,35
Marmosa mitis,body length,4
Marmosa mitis,ear length to notch,4
Marmosa mitis,pes length,4
Marmosa mitis,tail length,4
Marmosa murina,body length,21
Marmosa murina,body mass,14
Marmosa murina,ear length to notch,15
Marmosa murina,pes length,15
Marmosa murina,tail length,14
Marmosa pusilla,body length,1
Marmosa pusilla,pes length,1
Marmosa pusilla,tail length,1
Marmosa robinsoni,body length,128
Marmosa robinsoni,body mass,65
Marmosa robinsoni,ear length to notch,115
Marmosa robinsoni,pes length,123
Marmosa robinsoni,tail length,123
Marmosa rubra,body length,8
Marmosa simonsi,body length,1
Marmosa waterhousei,body length,9
Marmosa waterhousei,body mass,9
Marmosa waterhousei,ear length to notch,5
Marmosa waterhousei,pes length,9
Marmosa waterhousei,tail length,9
Marmosa waterhousii,body length,3
Marmosa waterhousii,tail length,3
Marmosa xerophila,body length,7
Marmosa xerophila,body mass,7
Marmosa xerophila,ear length to notch,7
Marmosa xerophila,pes length,7
Marmosa xerophila,tail length,7
Marmosa zeledoni,body length,11
Marmosa zeledoni,body mass,6
Marmosa zeledoni,ear length to notch,11
Marmosa zeledoni,pes length,10
Marmosa zeledoni,tail length,11
Marmosops,body length,3
Marmosops,body mass,2
Marmosops,ear length to notch,3
Marmosops,pes length,3
Marmosops,tail length,3
Marmosops bishopi,body length,18
Marmosops bishopi,body mass,19
Marmosops bishopi,ear length to notch,14
Marmosops bishopi,pes length,18
Marmosops bishopi,tail length,18
Marmosops dorothea,body length,2
Marmosops dorothea,body mass,2
Marmosops dorothea,ear length to notch,2
Marmosops dorothea,pes length,2
Marmosops dorothea,tail length,2
Marmosops fuscatus,body length,4
Marmosops fuscatus,body mass,4
Marmosops fuscatus,ear length to notch,4
Marmosops fuscatus,pes length,4
Marmosops fuscatus,tail length,4
Marmosops impavidus,body length,4
Marmosops impavidus,body mass,2
Marmosops impavidus,ear length to notch,3
Marmosops impavidus,pes length,3
Marmosops impavidus,tail length,3
Marmosops incanus,body length,17
Marmosops incanus,body mass,17
Marmosops incanus,ear length to notch,17
Marmosops incanus,pes length,17
Marmosops incanus,tail length,17
Marmosops noctivagus,body length,159
Marmosops noctivagus,body mass,140
Marmosops noctivagus,ear length to notch,81
Marmosops noctivagus,pes length,136
Marmosops noctivagus,tail length,138
Marmosops ocellatus,body length,12
Marmosops ocellatus,tail length,2
Marmosops parvidens,body length,2
Marmosops parvidens,body mass,2
Marmosops parvidens,ear length to notch,1
Marmosops parvidens,pes length,2
Marmosops parvidens,tail length,1
Marmosops pinheiroi,body length,3
Marmota,body length,15
Marmota,body mass,7
Marmota,ear length to notch,11
Marmota,pes length,15
Marmota,tail length,15
Marmota baibacina,body length,2
Marmota baibacina,body mass,2
Marmota baibacina,ear length to notch,2
Marmota baibacina,pes length,2
Marmota baibacina,tail length,2
Marmota broweri,body length,39
Marmota broweri,body mass,42
Marmota broweri,ear length to notch,35
Marmota broweri,pes length,39
Marmota broweri,tail length,39
Marmota caligata,body length,321
Marmota caligata,body mass,220
Marmota caligata,ear length to notch,236
Marmota caligata,pes length,315
Marmota caligata,tail length,321
Marmota caudata,body length,2
Marmota caudata,body mass,2
Marmota caudata,ear length to notch,2
Marmota caudata,pes length,2
Marmota caudata,tail length,2
Marmota flaviventris,body length,536
Marmota flaviventris,body mass,180
Marmota flaviventris,ear length to notch,363
Marmota flaviventris,pes length,518
Marmota flaviventris,tail length,486
Marmota monax,body length,552
Marmota monax,body mass,326
Marmota monax,ear length to notch,288
Marmota monax,pes length,433
Marmota monax,tail length,504
Marmota moxax,body length,1
Marmota moxax,body mass,1
Marmota moxax,ear length to notch,1
Marmota moxax,pes length,1
Marmota moxax,tail length,1
Marmota olympus,body length,14
Marmota olympus,body mass,9
Marmota olympus,ear length to notch,14
Marmota olympus,pes length,19
Marmota olympus,tail length,18
Marmota sibirica,body length,3
Marmota sibirica,body mass,3
Marmota sibirica,ear length to notch,3
Marmota sibirica,pes length,3
Marmota sibirica,tail length,3
Marmota vancouverensis,body length,8
Marmota vancouverensis,body mass,1
Marmota vancouverensis,pes length,8
Marmota vancouverensis,tail length,8
Marsupialia indet.,body length,2
Martes,body length,231
Martes,body mass,93
Martes,ear length to notch,2
Martes,pes length,224
Martes,tail length,231
Martes Frisch,body length,2
Martes americana,body length,2640
Martes americana,body mass,1161
Martes americana,ear length to notch,111
Martes americana,pes length,1661
Martes americana,tail length,2983
Martes caurina,body length,141
Martes caurina,body mass,130
Martes caurina,pes length,143
Martes caurina,tail length,141
Martes flavigula,body length,7
Martes flavigula,ear length to notch,1
Martes flavigula,pes length,4
Martes flavigula,tail length,4
Martes foina,body length,2
Martes foina,body mass,1
Martes foina,ear length to notch,1
Martes foina,pes length,1
Martes foina,tail length,1
Martes martes,body length,3
Martes martes,body mass,5
Martes martes,ear length to notch,2
Martes martes,pes length,2
Martes martes,tail length,2
Martes pennanti,body length,344
Martes pennanti,body mass,264
Martes pennanti,ear length to notch,69
Martes pennanti,pes length,187
Martes pennanti,tail length,348
Martes zibellina,body length,1
Martes zibellina,body mass,1
Martes zibellina,tail length,1
Mastacomys fuscus,body length,1
Mastomys,body length,8
Mastomys,body mass,4
Mastomys,ear length to notch,7
Mastomys,pes length,7
Mastomys,tail length,5
Mastomys coucha,body length,11
Mastomys coucha,body mass,6
Mastomys coucha,ear length to notch,11
Mastomys coucha,pes length,11
Mastomys coucha,tail length,11
Mastomys couchi,body length,57
Mastomys couchi,body mass,55
Mastomys couchi,ear length to notch,57
Mastomys couchi,pes length,57
Mastomys couchi,tail length,57
Mastomys erythroleucus,body length,38
Mastomys erythroleucus,body mass,37
Mastomys erythroleucus,ear length to notch,37
Mastomys erythroleucus,pes length,37
Mastomys erythroleucus,tail length,38
Mastomys natalensis,body length,316
Mastomys natalensis,body mass,271
Mastomys natalensis,ear length to notch,304
Mastomys natalensis,pes length,297
Mastomys natalensis,tail length,315
Maxomys,body length,8
Maxomys,body mass,7
Maxomys,ear length to notch,7
Maxomys,pes length,8
Maxomys,tail length,8
Maxomys aminudi,body length,1
Maxomys aminudi,body mass,1
Maxomys aminudi,ear length to notch,1
Maxomys aminudi,pes length,1
Maxomys aminudi,tail length,1
Maxomys dollmani,body length,3
Maxomys dollmani,body mass,3
Maxomys dollmani,ear length to notch,3
Maxomys dollmani,pes length,3
Maxomys dollmani,tail length,3
Maxomys hellwaldii,body length,5
Maxomys hellwaldii,body mass,5
Maxomys hellwaldii,ear length to notch,5
Maxomys hellwaldii,pes length,6
Maxomys hellwaldii,tail length,6
Maxomys musschenbroekii,body length,44
Maxomys musschenbroekii,body mass,48
Maxomys musschenbroekii,ear length to notch,41
Maxomys musschenbroekii,pes length,48
Maxomys musschenbroekii,tail length,45
Maxomys panglima,body length,24
Maxomys panglima,body mass,24
Maxomys panglima,ear length to notch,22
Maxomys panglima,pes length,24
Maxomys panglima,tail length,22
Maxomys surifer,body length,8
Maxomys surifer,body mass,6
Maxomys surifer,ear length to notch,6
Maxomys surifer,pes length,6
Maxomys surifer,tail length,6
Maxomys whiteheadi,body length,3
Maxomys whiteheadi,body mass,3
Maxomys whiteheadi,ear length to notch,3
Maxomys whiteheadi,pes length,3
Maxomys whiteheadi,tail length,3
Mazama,body length,3
Mazama,body mass,2
Mazama,ear length to notch,2
Mazama,tail length,2
Mazama Rafinesque,,body length,3
Mazama Rafinesque,,body mass,2
Mazama Rafinesque,,ear length to notch,3
Mazama Rafinesque,,pes length,3
Mazama Rafinesque,,tail length,3
Mazama americana,body length,12
Mazama americana,body mass,1
Mazama americana,ear length to notch,4
Mazama americana,pes length,5
Mazama americana,tail length,5
Mazama chunyi,body length,1
Mazama gouazoubira,body length,11
Mazama gouazoubira,body mass,10
Mazama gouazoubira,ear length to notch,12
Mazama gouazoubira,pes length,3
Mazama gouazoubira,tail length,11
Mazama gouazoupira,body length,37
Mazama gouazoupira,body mass,25
Mazama gouazoupira,ear length to notch,35
Mazama gouazoupira,tail length,34
Mazama temama,body length,1
Mazama temama,body mass,1
Mazama temama,ear length to notch,2
Mazama temama,tail length,2
Megacricetodon (Fahlbusch,body length,2
Megacricetodon minor,body length,1
Megadontomys cryophilus,body length,10
Megadontomys cryophilus,body mass,9
Megadontomys cryophilus,ear length to notch,10
Megadontomys cryophilus,pes length,10
Megadontomys cryophilus,tail length,8
Megadontomys thomasi,body length,9
Megadontomys thomasi,body mass,7
Megadontomys thomasi,ear length to notch,8
Megadontomys thomasi,pes length,9
Megadontomys thomasi,tail length,9
Megaloceros Brookes,body length,1
Megaloceros Brookes,body mass,1
Megalotragus van,body length,1
Megalovis Schaub,body length,1
Megantereon megantereon,body length,1
Megantereon whitei,body length,1
Megapeomys lavocati,body length,1
Megaptera novaeangliae,body length,26
Megaptera novaeangliae,body mass,4
Megaptera novaeangliae,tail length,7
Megasorex gigas,body length,16
Megasorex gigas,body mass,4
Megasorex gigas,ear length to notch,15
Megasorex gigas,pes length,16
Megasorex gigas,tail length,17
Melanomys,body length,1
Melanomys,body mass,1
Melanomys,ear length to notch,1
Melanomys,pes length,1
Melanomys,tail length,1
Melanomys caliginosus,body length,134
Melanomys caliginosus,body mass,37
Melanomys caliginosus,ear length to notch,115
Melanomys caliginosus,pes length,117
Melanomys caliginosus,tail length,117
Melanomys columbianus,body length,62
Melanomys columbianus,ear length to notch,59
Melanomys columbianus,pes length,62
Melanomys columbianus,tail length,62
Meles Brisson,body length,3
Meles Meles,body length,1
Meles meles,body length,10
Meles meles,body mass,1
Meles meles,ear length to notch,1
Meles meles,pes length,2
Meles meles,tail length,1
Mellivora capensis,body length,4
Mellivora capensis,body mass,2
Mellivora capensis,ear length to notch,2
Mellivora capensis,pes length,2
Mellivora capensis,tail length,3
Melogale,body length,2
Melogale,ear length to notch,1
Melogale,pes length,1
Melogale,tail length,2
Melogale everetti,body length,1
Melogale moschata,body length,2
Melogale moschata,ear length to notch,1
Melogale moschata,pes length,1
Melogale moschata,tail length,1
Melomys,body length,14
Melomys,body mass,1
Melomys,ear length to notch,9
Melomys,pes length,9
Melomys,tail length,9
Melomys .,body length,2
Melomys .,body mass,2
Melomys .,ear length to notch,2
Melomys .,pes length,2
Melomys .,tail length,2
Melomys burtoni,body length,9
Melomys burtoni,body mass,9
Melomys burtoni,ear length to notch,8
Melomys burtoni,pes length,8
Melomys burtoni,tail length,9
Melomys cervinipes,body length,12
Melomys cervinipes,body mass,6
Melomys cervinipes,ear length to notch,5
Melomys cervinipes,pes length,6
Melomys cervinipes,tail length,6
Melomys leucogaster,body length,2
Melomys leucogaster,body mass,1
Melomys leucogaster,ear length to notch,1
Melomys leucogaster,pes length,1
Melomys leucogaster,tail length,1
Melomys levipes,body length,7
Melomys matambuai,body length,2
Melomys matambuai,body mass,2
Melomys matambuai,ear length to notch,2
Melomys matambuai,pes length,2
Melomys matambuai,tail length,2
Melomys moncktoni,body length,1
Melomys platyops,body length,61
Melomys platyops,ear length to notch,59
Melomys platyops,pes length,60
Melomys platyops,tail length,60
Melomys rubex,body length,53
Melomys rubex,body mass,8
Melomys rubex,ear length to notch,45
Melomys rubex,pes length,45
Melomys rubex,tail length,45
Melomys rufescens,body length,64
Melomys rufescens,body mass,7
Melomys rufescens,ear length to notch,60
Melomys rufescens,pes length,63
Melomys rufescens,tail length,63
Melursus ursinus,body length,3
Melursus ursinus,body mass,1
Melursus ursinus,ear length to notch,2
Melursus ursinus,pes length,2
Melursus ursinus,tail length,2
Menetes berdmorei,body length,1
Menetes berdmorei,ear length to notch,1
Menetes berdmorei,pes length,1
Menetes berdmorei,tail length,1
Mentoclaenodon Weigelt,tail length,1
Mephitis,body length,7
Mephitis,body mass,1
Mephitis,ear length to notch,1
Mephitis,pes length,1
Mephitis,tail length,1
Mephitis macroura,body length,32
Mephitis macroura,body mass,8
Mephitis macroura,ear length to notch,21
Mephitis macroura,pes length,25
Mephitis macroura,tail length,28
Mephitis mephitica,body length,1
Mephitis mephitica,ear length to notch,1
Mephitis mephitica,pes length,1
Mephitis mephitica,tail length,1
Mephitis mephitis,body length,612
Mephitis mephitis,body mass,136
Mephitis mephitis,ear length to notch,339
Mephitis mephitis,pes length,495
Mephitis mephitis,tail length,509
Meriones,body length,18
Meriones,body mass,15
Meriones,ear length to notch,15
Meriones,pes length,15
Meriones,tail length,15
Meriones blackleri,body length,1
Meriones crassus,body length,15
Meriones crassus,body mass,5
Meriones crassus,ear length to notch,8
Meriones crassus,pes length,8
Meriones crassus,tail length,8
Meriones libycus,body length,3
Meriones libycus,body mass,1
Meriones libycus,ear length to notch,3
Meriones libycus,pes length,3
Meriones libycus,tail length,3
Meriones meridianus,body length,313
Meriones meridianus,body mass,307
Meriones meridianus,ear length to notch,310
Meriones meridianus,pes length,310
Meriones meridianus,tail length,310
Meriones persicus,body length,1
Meriones shawi,body length,1
Meriones shawi,body mass,1
Meriones shawi,ear length to notch,1
Meriones shawi,pes length,1
Meriones shawi,tail length,1
Meriones sibirica,body length,1
Meriones tamariscinus,body length,21
Meriones tamariscinus,body mass,21
Meriones tamariscinus,ear length to notch,21
Meriones tamariscinus,pes length,21
Meriones tamariscinus,tail length,21
Meriones tristrami,body length,2
Meriones tristrami,ear length to notch,2
Meriones tristrami,pes length,2
Meriones tristrami,tail length,2
Meriones unguiculatus,body length,171
Meriones unguiculatus,body mass,165
Meriones unguiculatus,ear length to notch,167
Meriones unguiculatus,pes length,170
Meriones unguiculatus,tail length,171
Meriones vinogradovi,body length,2
Mesembriomys macrurus,body length,1
Mesocapromys nanus,body length,1
Mesocricetus,body length,1
Mesocricetus,body mass,1
Mesocricetus,ear length to notch,1
Mesocricetus,pes length,1
Mesocricetus,tail length,1
Mesocricetus auratus,body length,21
Mesocricetus auratus,body mass,8
Mesocricetus auratus,ear length to notch,19
Mesocricetus auratus,pes length,21
Mesocricetus auratus,tail length,21
Mesomys,body length,1
Mesomys,ear length to notch,1
Mesomys,pes length,1
Mesomys,tail length,1
Mesomys hidus,body length,22
Mesomys hidus,body mass,21
Mesomys hidus,ear length to notch,17
Mesomys hidus,pes length,22
Mesomys hidus,tail length,16
Mesomys stimulax,body length,1
Mesoplodon bidens,body length,4
Mesoplodon bowdoini,body length,5
Mesoplodon bowdoini,ear length to notch,3
Mesoplodon carlhubbsi,body length,5
Mesoplodon carlhubbsi,body mass,2
Mesoplodon densirostris,body length,2
Mesoplodon densirostris,body mass,1
Mesoplodon densirostris,ear length to notch,1
Mesoplodon europaeus,body length,2
Mesoplodon ginkgodens,body length,3
Mesoplodon ginkgodens,tail length,1
Mesoplodon grayi,body length,1
Mesoplodon grayi,ear length to notch,1
Mesoplodon hectori,body length,1
Mesoplodon hectori,ear length to notch,1
Mesoplodon hotaula,body length,1
Mesoplodon layardii,body length,2
Mesoplodon layardii,ear length to notch,1
Mesoplodon mirus,body length,1
Mesoplodon perrini,body length,3
Mesoplodon perrini,body mass,2
Mesoplodon peruvianus,body length,2
Mesoplodon peruvianus,body mass,1
Mesoplodon stejnegeri,body length,8
Mesoplodon stejnegeri,body mass,2
Mestuela frenata,body length,2
Mestuela frenata,ear length to notch,1
Mestuela frenata,pes length,2
Mestuela frenata,tail length,2
Metacervulus Teilhard,body length,1
Metachirus,body length,1
Metachirus nudicaudatus,body length,69
Metachirus nudicaudatus,body mass,48
Metachirus nudicaudatus,ear length to notch,37
Metachirus nudicaudatus,pes length,50
Metachirus nudicaudatus,tail length,51
Metachirus nudicausatus,body length,1
Metachirus nudicausatus,ear length to notch,1
Metachirus nudicausatus,pes length,1
Metachirus nudicausatus,tail length,1
Micaelamys namaquensis,body length,131
Micaelamys namaquensis,body mass,124
Micaelamys namaquensis,ear length to notch,137
Micaelamys namaquensis,pes length,137
Micaelamys namaquensis,tail length,197
Micoureus,body length,6
Micoureus alstoni,body length,5
Micoureus alstoni,body mass,3
Micoureus alstoni,ear length to notch,3
Micoureus alstoni,pes length,4
Micoureus alstoni,tail length,4
Micoureus constantiae,body length,3
Micoureus constantiae,body mass,3
Micoureus constantiae,ear length to notch,3
Micoureus constantiae,pes length,3
Micoureus constantiae,tail length,3
Micoureus demerarae,body length,16
Micoureus demerarae,body mass,13
Micoureus demerarae,ear length to notch,11
Micoureus demerarae,pes length,13
Micoureus demerarae,tail length,13
Micoureus germana,body length,2
Micoureus germana,body mass,2
Micoureus germana,pes length,2
Micoureus germana,tail length,2
Micoureus mapiriensis,body length,2
Micoureus mapiriensis,body mass,1
Micoureus mapiriensis,ear length to notch,1
Micoureus mapiriensis,pes length,1
Micoureus mapiriensis,tail length,2
Micoureus regina,body length,30
Micoureus regina,body mass,29
Micoureus regina,ear length to notch,30
Micoureus regina,pes length,29
Micoureus regina,tail length,30
Microcavia australis,body length,15
Microcavia australis,body mass,21
Microcavia australis,ear length to notch,20
Microcavia australis,pes length,20
Microcavia australis,tail length,19
Microcavia niata,body length,5
Microcavia niata,body mass,5
Microcavia niata,ear length to notch,5
Microcavia niata,pes length,5
Microcavia niata,tail length,3
Microcavia shiptoni,body length,2
Microcavia shiptoni,body mass,1
Microcavia shiptoni,ear length to notch,1
Microcavia shiptoni,pes length,1
Microcavia shiptoni,tail length,1
Microcebus,body length,5
Microcebus murinus,body length,13
Microcebus murinus,ear length to notch,3
Microcebus murinus,pes length,3
Microcebus murinus,tail length,3
Microdipodops,body length,10
Microdipodops,body mass,7
Microdipodops,ear length to notch,10
Microdipodops,pes length,10
Microdipodops,tail length,10
Microdipodops megacephalus,body length,209
Microdipodops megacephalus,body mass,294
Microdipodops megacephalus,ear length to notch,173
Microdipodops megacephalus,pes length,207
Microdipodops megacephalus,tail length,208
Microdipodops megalocephalus,body length,44
Microdipodops megalocephalus,body mass,41
Microdipodops megalocephalus,ear length to notch,44
Microdipodops megalocephalus,pes length,44
Microdipodops megalocephalus,tail length,44
Microdipodops pallidus,body length,146
Microdipodops pallidus,body mass,160
Microdipodops pallidus,ear length to notch,106
Microdipodops pallidus,pes length,141
Microdipodops pallidus,tail length,146
Microdyromys monliensis,body length,1
Microgale,body length,2
Microgale,body mass,2
Microgale,ear length to notch,2
Microgale,pes length,2
Microgale,tail length,2
Microgale cowani,body length,8
Microgale cowani,body mass,8
Microgale cowani,ear length to notch,8
Microgale cowani,pes length,8
Microgale cowani,tail length,8
Microgale dobsoni,body length,4
Microgale dobsoni,body mass,4
Microgale dobsoni,ear length to notch,4
Microgale dobsoni,pes length,4
Microgale dobsoni,tail length,4
Microgale drouhardi,body length,33
Microgale drouhardi,body mass,32
Microgale drouhardi,ear length to notch,33
Microgale drouhardi,pes length,33
Microgale drouhardi,tail length,33
Microgale dryas,body length,4
Microgale dryas,body mass,4
Microgale dryas,ear length to notch,4
Microgale dryas,pes length,4
Microgale dryas,tail length,4
Microgale gracilis,body length,1
Microgale gracilis,body mass,1
Microgale gracilis,ear length to notch,1
Microgale gracilis,pes length,1
Microgale gracilis,tail length,1
Microgale majori,body length,3
Microgale majori,body mass,3
Microgale majori,ear length to notch,3
Microgale majori,pes length,3
Microgale majori,tail length,3
Microgale parvula,body length,2
Microgale parvula,body mass,2
Microgale parvula,ear length to notch,2
Microgale parvula,pes length,2
Microgale parvula,tail length,2
Microgale principula,body length,4
Microgale principula,body mass,4
Microgale principula,ear length to notch,4
Microgale principula,pes length,4
Microgale principula,tail length,4
Microgale taiva,body length,1
Microgale taiva,body mass,1
Microgale taiva,ear length to notch,1
Microgale taiva,pes length,1
Microgale taiva,tail length,1
Microgale talazaci,body length,11
Microgale talazaci,body mass,10
Microgale talazaci,ear length to notch,10
Microgale talazaci,pes length,10
Microgale talazaci,tail length,10
Microgale thomasi,body length,4
Microgale thomasi,body mass,4
Microgale thomasi,ear length to notch,4
Microgale thomasi,pes length,4
Microgale thomasi,tail length,4
Micromys Dehne,body length,1
Micromys minutus,body length,43
Micromys minutus,body mass,8
Micromys minutus,ear length to notch,13
Micromys minutus,pes length,11
Micromys minutus,tail length,17
Microperoryctes,body length,1
Microperoryctes longicauda,body length,4
Microperoryctes longicauda,body mass,2
Microperoryctes longicauda,ear length to notch,3
Microperoryctes longicauda,pes length,3
Microperoryctes longicauda,tail length,3
Microperoryctes murina,body length,1
Microperoryctes murina,ear length to notch,1
Microperoryctes murina,pes length,1
Microperoryctes murina,tail length,1
Microperoryctes ornata,body length,3
Micropotamogale lamottei,body length,1
Microryzomys minutus,body length,27
Microryzomys minutus,body mass,11
Microryzomys minutus,ear length to notch,21
Microryzomys minutus,pes length,21
Microryzomys minutus,tail length,21
Microsciurus alfari,body length,7
Microsciurus alfari,ear length to notch,7
Microsciurus alfari,pes length,7
Microsciurus alfari,tail length,7
Microsciurus flaviventer,body length,11
Microsciurus flaviventer,body mass,8
Microsciurus flaviventer,ear length to notch,7
Microsciurus flaviventer,pes length,8
Microsciurus flaviventer,tail length,8
Microsorex hoyi,body length,9
Microsorex hoyi,body mass,2
Microsorex hoyi,ear length to notch,4
Microsorex hoyi,pes length,7
Microsorex hoyi,tail length,9
Microtus,body length,1150
Microtus,body mass,826
Microtus,ear length to notch,1040
Microtus,pes length,1136
Microtus,tail length,1161
Microtus .,body length,4
Microtus .,ear length to notch,3
Microtus .,pes length,4
Microtus .,tail length,4
Microtus Schrank,body length,3
Microtus abbreviatus,body length,91
Microtus abbreviatus,body mass,108
Microtus abbreviatus,ear length to notch,6
Microtus abbreviatus,pes length,91
Microtus abbreviatus,tail length,91
Microtus agrestis,body length,87
Microtus agrestis,body mass,50
Microtus agrestis,ear length to notch,76
Microtus agrestis,pes length,86
Microtus agrestis,tail length,89
Microtus arvalis,body length,53
Microtus arvalis,body mass,22
Microtus arvalis,ear length to notch,45
Microtus arvalis,pes length,46
Microtus arvalis,tail length,47
Microtus breweri,body length,394
Microtus breweri,body mass,329
Microtus breweri,ear length to notch,333
Microtus breweri,pes length,348
Microtus breweri,tail length,394
Microtus californicus,body length,4329
Microtus californicus,body mass,3404
Microtus californicus,ear length to notch,3472
Microtus californicus,pes length,3782
Microtus californicus,tail length,4266
Microtus canicaudus,body length,52
Microtus canicaudus,body mass,23
Microtus canicaudus,ear length to notch,51
Microtus canicaudus,pes length,51
Microtus canicaudus,tail length,52
Microtus carruthersi,body length,1
Microtus carruthersi,body mass,1
Microtus carruthersi,ear length to notch,1
Microtus carruthersi,pes length,1
Microtus carruthersi,tail length,1
Microtus chrotorrhinus,body length,246
Microtus chrotorrhinus,body mass,128
Microtus chrotorrhinus,ear length to notch,167
Microtus chrotorrhinus,pes length,162
Microtus chrotorrhinus,tail length,244
Microtus crotorrhinus,body length,12
Microtus crotorrhinus,ear length to notch,4
Microtus crotorrhinus,pes length,12
Microtus crotorrhinus,tail length,12
Microtus dipidomys,body length,1
Microtus dipidomys,body mass,1
Microtus dipidomys,ear length to notch,1
Microtus dipidomys,tail length,1
Microtus drummondi,body length,1
Microtus drummondi,ear length to notch,1
Microtus drummondi,tail length,1
Microtus edax,body length,3
Microtus edax,ear length to notch,3
Microtus edax,pes length,3
Microtus edax,tail length,3
Microtus enixus,body length,1
Microtus enixus,pes length,1
Microtus enixus,tail length,1
Microtus fortis,body length,111
Microtus fortis,body mass,98
Microtus fortis,ear length to notch,102
Microtus fortis,pes length,101
Microtus fortis,tail length,103
Microtus gregalis,body length,215
Microtus gregalis,body mass,216
Microtus gregalis,ear length to notch,211
Microtus gregalis,pes length,217
Microtus gregalis,tail length,216
Microtus guatemalensis,body length,23
Microtus guatemalensis,body mass,23
Microtus guatemalensis,ear length to notch,23
Microtus guatemalensis,pes length,23
Microtus guatemalensis,tail length,23
Microtus guentheri,body length,3
Microtus guentheri,ear length to notch,3
Microtus guentheri,pes length,2
Microtus guentheri,tail length,3
Microtus hyperboreus,body length,28
Microtus hyperboreus,body mass,28
Microtus hyperboreus,ear length to notch,28
Microtus hyperboreus,pes length,28
Microtus hyperboreus,tail length,27
Microtus ilaeus,body length,21
Microtus ilaeus,body mass,21
Microtus ilaeus,ear length to notch,21
Microtus ilaeus,pes length,21
Microtus ilaeus,tail length,21
Microtus irene,body length,6
Microtus irene,body mass,6
Microtus irene,ear length to notch,6
Microtus irene,pes length,6
Microtus irene,tail length,6
Microtus limnophilus,body length,9
Microtus limnophilus,body mass,8
Microtus limnophilus,ear length to notch,9
Microtus limnophilus,pes length,9
Microtus limnophilus,tail length,9
Microtus longicaudus,body length,5456
Microtus longicaudus,body mass,4342
Microtus longicaudus,ear length to notch,4868
Microtus longicaudus,pes length,5337
Microtus longicaudus,tail length,5455
Microtus lonicaudus,body length,18
Microtus lonicaudus,body mass,2
Microtus lonicaudus,ear length to notch,11
Microtus lonicaudus,pes length,18
Microtus lonicaudus,tail length,18
Microtus lusitanicus,body length,4
Microtus lusitanicus,ear length to notch,4
Microtus lusitanicus,pes length,4
Microtus lusitanicus,tail length,4
Microtus maximowiczii,body length,122
Microtus maximowiczii,body mass,118
Microtus maximowiczii,ear length to notch,117
Microtus maximowiczii,pes length,122
Microtus maximowiczii,tail length,121
Microtus mexicanus,body length,517
Microtus mexicanus,body mass,231
Microtus mexicanus,ear length to notch,503
Microtus mexicanus,pes length,504
Microtus mexicanus,tail length,530
Microtus middendorffi,body length,2
Microtus middendorffi,body mass,2
Microtus middendorffi,ear length to notch,2
Microtus middendorffi,pes length,2
Microtus middendorffi,tail length,2
Microtus minor,body length,10
Microtus minor,ear length to notch,9
Microtus minor,pes length,1
Microtus minor,tail length,9
Microtus miurus,body length,1794
Microtus miurus,body mass,1541
Microtus miurus,ear length to notch,1611
Microtus miurus,pes length,1823
Microtus miurus,tail length,1817
Microtus mogollonensis,body length,96
Microtus mogollonensis,body mass,77
Microtus mogollonensis,ear length to notch,119
Microtus mogollonensis,pes length,93
Microtus mogollonensis,tail length,102
Microtus mongolicus,body length,92
Microtus mongolicus,body mass,91
Microtus mongolicus,ear length to notch,89
Microtus mongolicus,pes length,92
Microtus mongolicus,tail length,93
Microtus montanus,body length,3027
Microtus montanus,body mass,2107
Microtus montanus,ear length to notch,2687
Microtus montanus,pes length,2975
Microtus montanus,tail length,3031
Microtus montebelli,body length,8
Microtus montebelli,body mass,4
Microtus montebelli,ear length to notch,6
Microtus montebelli,pes length,8
Microtus montebelli,tail length,8
Microtus mordax,body length,1
Microtus mordax,ear length to notch,1
Microtus mordax,pes length,1
Microtus mordax,tail length,1
Microtus multiplex,body length,38
Microtus multiplex,ear length to notch,26
Microtus multiplex,pes length,26
Microtus multiplex,tail length,26
Microtus namus,body length,7
Microtus namus,pes length,7
Microtus namus,tail length,7
Microtus oaxacensis,body length,2
Microtus oaxacensis,body mass,2
Microtus oaxacensis,ear length to notch,2
Microtus oaxacensis,pes length,2
Microtus oaxacensis,tail length,2
Microtus ochrogaster,body length,1884
Microtus ochrogaster,body mass,1194
Microtus ochrogaster,ear length to notch,1694
Microtus ochrogaster,pes length,1780
Microtus ochrogaster,tail length,1843
Microtus oeconomus,body length,7957
Microtus oeconomus,body mass,7496
Microtus oeconomus,ear length to notch,6485
Microtus oeconomus,pes length,7499
Microtus oeconomus,tail length,7805
Microtus operarius,body length,4
Microtus operarius,tail length,3
Microtus oregoni,body length,1212
Microtus oregoni,body mass,1060
Microtus oregoni,ear length to notch,1062
Microtus oregoni,pes length,1192
Microtus oregoni,tail length,1205
Microtus pennsylavnicus,body length,48
Microtus pennsylavnicus,body mass,1
Microtus pennsylavnicus,ear length to notch,23
